SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,"ABB INDIA LIMITED",A,STK,6659.8,6690.75,6462,6482.3,6482.3,6660.05,2685,7500,49224152,
500003,"AEGIS LOGISTICS LTD.",A,STK,948.3,978,877.6,888.4,893,946.7,9014,282295,257312492,
500008,"Amara Raja Energy & Mobility L",A,STK,1108,1129.75,1100,1101.95,1101.95,1107.6,5189,72138,80402914,
500009,"AMBALAL SARABHAI ENTERPRISES L",X,STK,57,57,54.5,54.96,54.96,55.97,257,38295,2121954,
500012,"ANDHRA PETROCHEMICALS LTD.",X,STK,71.22,74.47,71.22,72.06,72.06,71.88,491,44162,3216920,
500014,"UTIQUE ENTERPRISES LIMITED",X,STK,7.2,7.34,7.11,7.17,7.29,7.18,131,7046,50643,
500016,"ARUNA HOTELS LTD.",X,STK,12.79,12.79,11.63,11.67,11.67,11.99,63,12312,150260,
500020,"BOMBAY DYEING & MFG.CO.LTD.",A,STK,182.85,182.85,172.05,172.4,172.5,177.7,1121,78690,13814953,
500023,"ASIAN HOTELS (NORTH) LIMITED",T,STK,305,316,286.4,288.9,288.9,301.4,95,3260,964044,
500027,"ATUL LTD.",A,STK,6869.25,7023.2,6851,6916.15,6892.1,6863.65,820,2545,17710772,
500028,"ATV PROJECTS INDIA LTD.",X,STK,48.98,48.98,45.6,45.71,45.71,47.97,401,43932,2048947,
500031,"BAJAJ ELECTRICALS LTD.",A,STK,765.1,784.1,760,767.55,760.5,767.45,155,874,676797,
500032,"BAJAJ HINDUSTHAN SUGAR LIMITED",A,STK,29.6,29.81,29.03,29.1,29.1,29.56,1185,325265,9559782,
500033,"FORCE MOTORS LTD.",A,STK,6856.1,6919.85,6527.15,6546.7,6546.7,6852.75,729,2149,14289529,
500034,"BAJAJ FINANCE LIMITED",A,STK,7353.25,7353.3,7236.05,7277.75,7277.75,7353.3,2374,12247,89185476,
500038,"BALRAMPUR CHINI MILLS LTD.",A,STK,495.05,506.45,493.5,495.9,495.9,501.7,412,4987,2493863,
500039,"BANCO PRODUCTS (INDIA) LTD.",B,STK,487,494.35,479.15,487.5,487.5,485.15,1756,29852,14562315,
500040,"ADITYA BIRLA REAL ESTATE LIMIT",A,STK,2238,2238,2158,2167.15,2170.55,2230.25,1485,12259,27023451,
500041,"BANNARI AMMAN SUGARS LTD.",B,STK,3667.05,3667.05,3644.7,3644.7,3644.7,3644.55,3,3,10956,
500042,"BASF INDIA LTD.",A,STK,5200,5590,5200,5285.3,5263.25,5188.8,955,4006,21684993,
500043,"BATA INDIA LTD.",A,STK,1420.7,1434,1407.15,1412.55,1420,1420.7,904,5082,7234370,
500048,"BEML LTD.",A,STK,3751.1,3813.5,3655.55,3778.15,3778.15,3732.45,1138,7893,29382164,
500049,"BHARAT ELECTRONICS LTD.",A,STK,281.8,284,279.55,281.2,281.2,282,4253,198660,56004204,
500052,"BHANSALI ENGINEERING POLYMERS",B,STK,127.8,130.7,126.5,127.3,127.3,127.35,650,15060,1937217,
500058,"BIHAR SPONGE IRON LTD.",X,STK,16.23,16.8,15.65,16.47,16.49,16.32,126,19044,310369,
500059,"BINANI INDUSTRIES LTD.",B,STK,13.87,14.47,13.65,13.76,13.76,14.15,73,3085,42445,
500060,"Birla Cable Limited",B,STK,206.65,208.65,203.15,204.35,204.35,207.1,556,4595,945453,
500067,"BLUE STAR LTD.",A,STK,2075.3,2106.8,2006,2015.8,2024,2106.8,2558,21357,43779362,
500068,"DISA INDIA LTD.",B,STK,16200,16330,16050.05,16084,16068,16330,6,6,97078,
500069,"QUEST CAPITAL MARKETS LIMITED",X,STK,470.45,480,462.05,463.8,463.8,470.45,32,410,190614,
